iter	TotalF1:average=Macro	MultiClassOneVsAll
1719	0.7333580511	0.381000344
1720	0.7334152624	0.3809668962
1721	0.7334450337	0.3809560141
1722	0.7335231022	0.3809259912
1723	0.7335073611	0.3809119514
1724	0.7335985581	0.380890163
1725	0.7335990655	0.380868909
1726	0.7336413196	0.3808492095
1727	0.7336678323	0.3808123611
1728	0.7336763583	0.3807864919
1729	0.7336646142	0.3807649706
1730	0.7337108655	0.3807291424
1731	0.7337387038	0.3807051435
1732	0.7337433413	0.380687363
1733	0.7337320714	0.3806757036
1734	0.7337501304	0.3806565871
1735	0.7337887912	0.380627293
1736	0.7338365908	0.3806017396
1737	0.733812818	0.3805800969
1738	0.7338327491	0.3805589643
1739	0.7339208462	0.3805484952
1740	0.7339201775	0.3805286743
1741	0.7339566107	0.3804963924
1742	0.7339651315	0.380480798
1743	0.7339275453	0.3804662967
1744	0.7339320134	0.3804385571
1745	0.7339176669	0.3804185662
1746	0.733973817	0.380390438
1747	0.7339738001	0.3803722931
1748	0.7339710032	0.3803547069
1749	0.7339879175	0.3803380194
1750	0.7340664115	0.3803239067
1751	0.7340706633	0.3803025555
1752	0.7340912141	0.3802820059
1753	0.7340918956	0.3802677718
1754	0.7341371531	0.3802464692
1755	0.7341005061	0.3802299517
1756	0.7341356876	0.3802103009
1757	0.7341736814	0.380197427
1758	0.734195212	0.3801665297
1759	0.7341908468	0.3801498422
1760	0.7342896527	0.3801189206
1761	0.734294647	0.3800975451
1762	0.7343418497	0.380075198
1763	0.734342712	0.3800670608
1764	0.7343959642	0.3800532638
1765	0.7344095863	0.3800401471
1766	0.7343516935	0.3800274432
1767	0.7343975592	0.3800076709
1768	0.7343789887	0.3799981977
1769	0.7344134026	0.3799647499
1770	0.7344390234	0.3799508315
1771	0.7344632615	0.3799290674
1772	0.7344212401	0.3799127443
1773	0.7344061273	0.3799039269
1774	0.734431929	0.3798894741
1775	0.7344841949	0.3798685359
1776	0.7344904881	0.3798536702
1777	0.7345402119	0.3798100204
1778	0.7345473837	0.3797978024
1779	0.734543725	0.3797797061
1780	0.7345691926	0.3797684111
1781	0.7346029099	0.3797429791
1782	0.7346638838	0.3797136364
1783	0.7346861312	0.3796894918
1784	0.7347069255	0.3796692337
1785	0.7347199115	0.3796479553
1786	0.7347580372	0.3796185397
1787	0.7348325518	0.3795923791
1788	0.7348588746	0.379581327
1789	0.7349463443	0.3795591256
1790	0.7348984956	0.3795409078
1791	0.7349570445	0.3795218642
1792	0.7350275836	0.3795000515
1793	0.7350037159	0.379483024
1794	0.7349672178	0.3794604097
1795	0.7350031975	0.37943952
1796	0.7350049325	0.3794091085
1797	0.7350202342	0.3793820005
1798	0.7350237662	0.3793708755
1799	0.7350480509	0.3793483827
1800	0.7350734795	0.3793302864
1801	0.7350499776	0.3793133803
1802	0.7351352468	0.3792879969
1803	0.7351714745	0.3792785479
1804	0.7351466054	0.37925948
1805	0.7351551741	0.3792313518
1806	0.7352183827	0.3792065757
1807	0.7352457646	0.3791852731
1808	0.7353276079	0.3791575821
1809	0.7353570759	0.3791316157
1810	0.7353505038	0.3791077383
1811	0.7354430133	0.379091901
1812	0.735499321	0.3790623883
1813	0.7354941317	0.3790421544
1814	0.7354982672	0.3790165038
1815	0.7355733803	0.3790006422
1816	0.7355861195	0.3789842706
1817	0.7355522221	0.3789629436
1818	0.7355830479	0.3789338438
1819	0.7355810045	0.3789116667
1820	0.7356648212	0.3788893439
1821	0.7356884903	0.3788716606
1822	0.7357184143	0.3788540744
1823	0.7357236462	0.3788237114
1824	0.7357510131	0.3788050565
1825	0.7357710706	0.3787798674
1826	0.73577265	0.3787532209
1827	0.7357767464	0.3787342501
1828	0.7357543105	0.3787263072
1829	0.7358238124	0.3786891916
1830	0.7358119679	0.3786710467
1831	0.7358633515	0.3786500356
1832	0.7358866561	0.3786375746
1833	0.7359546827	0.3786171707
1834	0.7360005432	0.3785999489
1835	0.7360306129	0.3785742011
1836	0.7361219308	0.3785529228
1837	0.7361120837	0.378516123
1838	0.7361177081	0.3785037835
1839	0.7360924131	0.3784743679
1840	0.7361429176	0.3784551785
1841	0.7361520213	0.3784445879
1842	0.736175988	0.3784298437
1843	0.7362160564	0.3784039988
1844	0.7362444314	0.3783915621
1845	0.7363191682	0.3783702838
1846	0.7363093241	0.378347548
1847	0.7363073349	0.3783373461
1848	0.7362552349	0.3783057201
1849	0.7363007801	0.378286385
1850	0.736361153	0.378270742
1851	0.7363498104	0.3782559978
1852	0.7363733592	0.3782345008
1853	0.7364066784	0.3782150443
1854	0.7364012933	0.3782071256
1855	0.7363981919	0.3781908025
1856	0.7364336083	0.3781657349
1857	0.7364535811	0.3781449424
1858	0.7364616504	0.3781329672
1859	0.7364618179	0.3781139236
1860	0.7364713603	0.3780913336
1861	0.7365661972	0.3780711726
1862	0.7365894223	0.3780526148
1863	0.7366323457	0.378020843
1864	0.7365934164	0.3780046414
1865	0.7366644979	0.3779748614
1866	0.7367369268	0.3779567409
1867	0.7367287627	0.3779451544
1868	0.736814346	0.3779202811
1869	0.7368152209	0.3779017961
1870	0.7368448471	0.3778817323
1871	0.7368718085	0.3778599682
1872	0.7368789036	0.3778401473
1873	0.7368766662	0.3778077925
1874	0.7369136419	0.3777993152
1875	0.7369060202	0.3777770167
1876	0.7369736183	0.377759139
1877	0.7370278608	0.377739391
1878	0.7370424473	0.3777274887
1879	0.73705768	0.3777105826
1880	0.7370026702	0.3776829159
1881	0.7370382444	0.3776709165
1882	0.7370779586	0.377649371
1883	0.7370753779	0.3776266109
1884	0.73717696	0.3775973897
1885	0.737230188	0.3775766943
1886	0.7372879156	0.3775596182
1887	0.7373081028	0.377545967
1888	0.7373115612	0.3775268262
1889	0.7373175795	0.3775108918
1890	0.7373268889	0.3774852655
1891	0.7373207982	0.3774674607
1892	0.7373155096	0.3774418344
1893	0.7373206062	0.377434693
1894	0.7373474246	0.3774194873
1895	0.7373639693	0.3774037471
1896	0.7373303685	0.3773861366
1897	0.7374081687	0.3773582999
1898	0.7375204707	0.3773290543
1899	0.7374860747	0.3773182694
1900	0.7375079987	0.3772863762
1901	0.7375793196	0.3772592925
1902	0.7375860175	0.3772455442
1903	0.737661234	0.3772171974
1904	0.7376757131	0.3771965263
1905	0.7377239235	0.3771738391
1906	0.7377406671	0.3771602851
1907	0.7377724489	0.3771377923
1908	0.737765402	0.3771178985
1909	0.7377927503	0.3771033729
1910	0.7377974082	0.3770800541
1911	0.7377489632	0.3770676904
1912	0.7377068566	0.3770489382
1913	0.7377419636	0.3770308419
1914	0.7377892206	0.3770057743
1915	0.7377788309	0.3769879695
1916	0.7377660983	0.3769710391
1917	0.73782032	0.3769484977
1918	0.7378342835	0.3769245717
1919	0.7378506675	0.3768932858
1920	0.7378541876	0.3768733434
1921	0.7379006517	0.3768511906
1922	0.7379126904	0.3768354505
1923	0.737946454	0.376815411
1924	0.7380079557	0.3767867241
1925	0.7379974632	0.3767724171
1926	0.7380645408	0.3767483211
1927	0.7381381948	0.3767245165
1928	0.7381625273	0.3767112783
1929	0.738168962	0.3766862835
1930	0.7382344322	0.3766680658
1931	0.738232719	0.3766538317
1932	0.7382130382	0.3766252662
1933	0.7382176986	0.376617129
1934	0.7382801975	0.3765990084
1935	0.7382737253	0.3765797947
1936	0.7382909512	0.3765669451
1937	0.7383228992	0.3765475372
1938	0.7382808643	0.3765292708
1939	0.738323343	0.3765069237
1940	0.7384037939	0.3764829492
1941	0.7384117995	0.3764688851
1942	0.7384496721	0.3764409512
1943	0.7384562675	0.3764217618
1944	0.738517201	0.3763995119
1945	0.7384917595	0.3763594571
1946	0.7384757062	0.3763483078
1947	0.738493111	0.3763241147
1948	0.7385365645	0.3763025448
1949	0.7385546467	0.3762896224
1950	0.7385981194	0.3762725706
1951	0.7386022782	0.3762549115
1952	0.7386001009	0.376242985
1953	0.7386710015	0.3762270505
1954	0.7386424585	0.376212452
1955	0.7387049343	0.3761929954
1956	0.7387374193	0.376172713
1957	0.7387371974	0.3761580417
1958	0.7387564776	0.3761376621
1959	0.7387167874	0.376116991
1960	0.7387337135	0.3760967329
1961	0.7388060991	0.3760757217
1962	0.7388016411	0.3760630422
1963	0.7388567669	0.3760477878
1964	0.7388536468	0.3760192467
1965	0.7388921745	0.3760038709
1966	0.7389123225	0.3759796292
1967	0.7389228613	0.3759641805
1968	0.7389340934	0.3759455012
1969	0.7389549151	0.3759229841
1970	0.7390206305	0.3758999326
1971	0.7389717895	0.3758792129
1972	0.7389779141	0.3758602179
1973	0.7389800388	0.3758369234
1974	0.7390108947	0.3758240981
1975	0.7391228173	0.3758017268
1976	0.7391144906	0.3757883671
1977	0.7392008035	0.3757623764
1978	0.7392207961	0.3757403208
1979	0.7392427602	0.375723609
1980	0.7392587457	0.3756993187
1981	0.7392472431	0.3756884123
1982	0.7392833207	0.3756720407
1983	0.7393328764	0.3756522683
1984	0.7394275065	0.3756344635
1985	0.7394169958	0.3756122621
1986	0.7394992647	0.3755854456
1987	0.7395081853	0.3755750251
1988	0.7395231563	0.3755576818
1989	0.7395577342	0.3755277318
1990	0.7395833233	0.3755063806
1991	0.7396065845	0.3754881143
1992	0.7395685643	0.3754756776
1993	0.7396252913	0.3754571198
1994	0.7396330612	0.3754395093
1995	0.7396750197	0.3754210972
1996	0.7397052981	0.3754100451
1997	0.7397159491	0.3753940621
1998	0.7397170274	0.3753837873
1999	0.7397432228	0.3753693345
2000	0.7397317263	0.3753537887
2001	0.7397678401	0.3753336034
2002	0.7398094453	0.3753185677
2003	0.7399080551	0.3752905853
2004	0.739901694	0.3752709101
2005	0.7399781804	0.3752438264
2006	0.7400673189	0.3752141922
2007	0.740100172	0.3751924766
2008	0.7400487151	0.3751750361
2009	0.7400802415	0.3751562111
2010	0.7400617482	0.3751446489
2011	0.7400675088	0.3751355644
2012	0.7401021767	0.3751104967
2013	0.7401244605	0.3750955582
2014	0.7401463209	0.3750852105
2015	0.7402238572	0.3750601914
2016	0.7402685685	0.3750395447
2017	0.740262641	0.375035051
2018	0.7402517074	0.3750270109
2019	0.7402764296	0.3750129225
2020	0.7403201621	0.3750026476
2021	0.7403693755	0.3749794504
2022	0.7403823349	0.3749586821
2023	0.7403461151	0.3749428206
2024	0.7403381196	0.3749241413
2025	0.7403345379	0.3749069923
2026	0.7403695063	0.3748867828
2027	0.7404157945	0.3748712855
2028	0.7404069343	0.37484974
2029	0.7404117038	0.3748332954
2030	0.7404545452	0.3748235307
2031	0.7404133576	0.3748093209
2032	0.7404913657	0.3747784479
2033	0.7404991959	0.3747598415
2034	0.7404943115	0.3747389032
2035	0.7405044735	0.3747252763
2036	0.7405407136	0.3747073258
2037	0.7405767771	0.3746849544
2038	0.7405841126	0.3746646962
2039	0.740600898	0.3746454583
2040	0.7406689258	0.3746248601
2041	0.740716213	0.3746129335
2042	0.7407271371	0.3745971934
2043	0.7407176374	0.3745910237
2044	0.7407242203	0.374568968
2045	0.7407464919	0.3745499973
2046	0.7407606722	0.3745391881
2047	0.7407893664	0.3745173025
2048	0.7408017994	0.3745045258
2049	0.7408217171	0.3744797982
2050	0.7408436226	0.3744621391
2051	0.740855216	0.374452253
2052	0.7409016923	0.3744224487
2053	0.7409428812	0.3744088219
2054	0.7409675202	0.374387252
2055	0.7409866908	0.3743618444
2056	0.7410541614	0.3743482903
2057	0.7410747895	0.3743240972
2058	0.7411490802	0.3743014829
2059	0.7411603954	0.3742846983
2060	0.7411597765	0.3742717515
2061	0.7411915196	0.3742515905
2062	0.7413081531	0.3742345144
2063	0.7413289068	0.3742219077
2064	0.7413726233	0.3742067506
2065	0.741359478	0.374184112
2066	0.7414235841	0.3741606232
2067	0.74141678	0.3741303818
2068	0.7414641856	0.3741126498
2069	0.7415196494	0.3740972498
2070	0.741519347	0.3740883838
2071	0.7414701945	0.3740679313
2072	0.741468926	0.3740581423
2073	0.7414762699	0.3740395845
2074	0.7414978636	0.3740235043
2075	0.7415528026	0.3740040235
2076	0.7415546832	0.3739868016
2077	0.7416422505	0.3739666163
2078	0.7416133816	0.3739567302
2079	0.7416135603	0.3739496374
2080	0.7416066326	0.3739409657
2081	0.741622136	0.3739215821
2082	0.7416092777	0.3739109429
2083	0.7416728048	0.3738930166
2084	0.7416450816	0.3738803857
2085	0.7416954601	0.3738549051
2086	0.7416893956	0.3738429057
2087	0.7417402476	0.3738232305
2088	0.7417713573	0.3738038468
2089	0.7418022038	0.3737840988
2090	0.7418399283	0.3737619217
2091	0.741906643	0.3737440926
2092	0.7419237045	0.3737260935
2093	0.7419673214	0.3737097461
2094	0.7419255711	0.3736888564
2095	0.7419311822	0.3736725576
2096	0.7419431892	0.3736604367
2097	0.7419897407	0.3736446237
2098	0.7420071828	0.3736219608
2099	0.7419906309	0.3736083582
2100	0.7419946128	0.3735843351
2101	0.7420558411	0.3735684978
2102	0.7420842376	0.3735481668
2103	0.7420785097	0.3735283458
2104	0.7421433964	0.3734985173
2105	0.7421325719	0.3734844046
2106	0.7421240858	0.373456495
2107	0.7421863495	0.3734324476
2108	0.7421969715	0.3734141084
2109	0.7421413227	0.3733972509
2110	0.7421920312	0.3733774786
2111	0.7422068425	0.3733731306
2112	0.7422069743	0.3733648719
2113	0.7422177612	0.3733464112
2114	0.7423062155	0.3733285821
2115	0.7423080455	0.3733016199
2116	0.7422955523	0.3732746333
2117	0.7423092896	0.3732522133
2118	0.7423224909	0.3732479868
2119	0.742380441	0.3732291618
2120	0.7423676701	0.3732079806
2121	0.7423735235	0.3731957869
2122	0.7424408702	0.3731738041
2123	0.7424943818	0.373146939
2124	0.7424892196	0.3731280169
2125	0.7425200632	0.3731141471
2126	0.7425104565	0.3731000344
2127	0.7425044636	0.373083857
2128	0.7425602675	0.3730712018
2129	0.7425408644	0.3730531783
2130	0.7425354305	0.3730330902
2131	0.7425673311	0.3730122005
2132	0.7425542714	0.3730013914
2133	0.7425909357	0.3729886632
2134	0.7426461218	0.3729661218
2135	0.742681406	0.3729505274
2136	0.7426758392	0.3729217676
2137	0.7426955908	0.3729040843
2138	0.7426900483	0.3728875911
2139	0.7427041954	0.3728638109
2140	0.7427507032	0.3728357556
2141	0.7428189136	0.3728153517
2142	0.7427866704	0.3728030365
2143	0.7428237736	0.3727918872
2144	0.7429022008	0.3727744711
2145	0.7429574857	0.3727638319
2146	0.7429644804	0.3727546744
2147	0.7430009612	0.3727265705
2148	0.7430311453	0.3727117048
2149	0.7430681816	0.3726854956
2150	0.7430318136	0.3726739819
2151	0.7430267819	0.3726572216
2152	0.7430579469	0.372634996
2153	0.7430536597	0.3726157094
2154	0.7430691353	0.3725994835
2155	0.7430878322	0.3725862938
2156	0.7430813431	0.3725724726
2157	0.7431145379	0.3725556637
2158	0.7431423147	0.3725354785
2159	0.7431550567	0.3725245235
2160	0.7431515247	0.3725060872
2161	0.7431648551	0.3724970269
2162	0.7431898455	0.3724827684
2163	0.743220418	0.3724652308
2164	0.7432508899	0.3724472317
2165	0.7432742589	0.3724351108
2166	0.7432997445	0.3724239615
2167	0.7433248595	0.372412788
2168	0.7433311023	0.37240091
2169	0.7433497706	0.3723808705
2170	0.7433623308	0.3723617054
2171	0.7433563835	0.3723489287
2172	0.7433701196	0.3723356905
2173	0.7433858192	0.3723182014
2174	0.7433819342	0.3722944455
2175	0.743379024	0.3722748189
2176	0.7434040611	0.3722559939
2177	0.7434224894	0.3722359786
2178	0.7435017188	0.3722155991
2179	0.743483217	0.372196021
2180	0.7435082709	0.3721750099
2181	0.7435230257	0.3721591726
2182	0.7435156724	0.3721458858
2183	0.7435891216	0.3721231258
2184	0.7435841126	0.3721060739
2185	0.7436187213	0.3720932972
2186	0.7436132018	0.3720827066
2187	0.7436710732	0.3720706586
2188	0.743647536	0.3720494046
2189	0.7436118398	0.3720392998
2190	0.7436330987	0.3720178272
2191	0.7436709297	0.3720119489
2192	0.7436707451	0.3720006539
2193	0.7436720359	0.3719911807
2194	0.7436885772	0.3719661859
2195	0.743687391	0.3719446404
2196	0.7437277949	0.3719313293
2197	0.743752544	0.3719160021
2198	0.7437033446	0.3718972257
2199	0.743727446	0.3718770161
2200	0.7437386271	0.3718649438
2201	0.7437624906	0.3718522885
2202	0.7437193066	0.3718351396
2203	0.7437167738	0.3718232373
2204	0.7438067014	0.3718071814
2205	0.7437845548	0.3717965179
2206	0.7437676823	0.3717792718
2207	0.7438045695	0.3717611512
2208	0.7438236281	0.3717432249
2209	0.7438485112	0.3717322943
2210	0.7438850915	0.3717190803
2211	0.743870841	0.3717043361
2212	0.7439138247	0.3716882316
2213	0.7439386491	0.3716754549
2214	0.7439394447	0.3716538122
2215	0.743962151	0.3716336512
2216	0.7439360214	0.3716031426
2217	0.7439942761	0.3715867223
2218	0.744021905	0.3715613146
2219	0.7440654829	0.3715345467
2220	0.7441021224	0.3715126125
2221	0.7441448081	0.3715003216
2222	0.7441832441	0.3714884679
2223	0.7441507358	0.3714770515
2224	0.7442182963	0.3714545829
2225	0.7442133442	0.3714359765
2226	0.744201709	0.3714233212
2227	0.7442277366	0.3714062451
2228	0.7441996569	0.3713985937
2229	0.7442825288	0.3713800359
2230	0.7442795729	0.3713664576
2231	0.7442850262	0.3713506446
2232	0.7442886417	0.3713393496
2233	0.7442903645	0.3713201359
2234	0.744304052	0.371301991
2235	0.7443179076	0.3712925421
2236	0.7444034791	0.371276389
2237	0.7444336722	0.3712596287
2238	0.7443817663	0.3712386175
2239	0.7443579522	0.3712202298
2240	0.7443561578	0.3712099064
2241	0.7444119062	0.3711935347
2242	0.7444166221	0.3711767744
2243	0.7444587534	0.3711590181
2244	0.7444948141	0.3711417477
2245	0.7445201156	0.3711258861
2246	0.7445436307	0.3711035147
2247	0.7445565669	0.3710860985
2248	0.7445815464	0.3710772569
2249	0.7446436376	0.3710522864
2250	0.7446003679	0.3710274131
2251	0.7446698382	0.3710102884
2252	0.7446855374	0.3709927994
2253	0.7446814502	0.3709717882
2254	0.7446986264	0.3709485181
2255	0.7447249647	0.3709249808
2256	0.7447214677	0.3709102608
2257	0.744780786	0.3708842459
2258	0.7447549465	0.3708598341
2259	0.7448344442	0.3708355923
2260	0.7448345559	0.3708182005
2261	0.7448515853	0.3708035291
2262	0.7448816715	0.3707814006
2263	0.744923225	0.3707677494
2264	0.7449339006	0.37075558
2265	0.7449386932	0.3707363177
2266	0.7449925261	0.3707250956
2267	0.7450308234	0.370706222
2268	0.7450709432	0.370691915
2269	0.7450458316	0.3706747417
2270	0.7450333011	0.3706529533
2271	0.745039737	0.3706417798
2272	0.7450517483	0.3706274485
2273	0.7451137991	0.3706143317
2274	0.7451509653	0.3705811754
2275	0.7452000333	0.3705602857
2276	0.7452307829	0.3705458329
2277	0.7452147467	0.3705297042
2278	0.7452016921	0.3705073085
2279	0.7452057659	0.3704937302
2280	0.7452357562	0.3704849128
2281	0.7453175826	0.3704571004
2282	0.7453122052	0.3704486716
2283	0.7453355057	0.3704315469
2284	0.745370287	0.3704094913
2285	0.7453668565	0.3704001881
2286	0.7453843022	0.370390472
2287	0.7454220483	0.3703767722
2288	0.7454602715	0.3703568541
2289	0.7455485999	0.3703293575
2290	0.7455156767	0.3703130344
2291	0.7455387416	0.3702916103
2292	0.7455219218	0.3702865093
2293	0.745586436	0.370265401
2294	0.745628515	0.3702403091
2295	0.7456642078	0.3702150958
2296	0.7456727199	0.3701971209
2297	0.7456777896	0.3701918499
2298	0.7456983349	0.3701828625
2299	0.7457409877	0.3701642561
2300	0.7457217097	0.3701560217
2301	0.745702175	0.3701378282
2302	0.7457456767	0.3701213351
2303	0.7457749674	0.3701090927
2304	0.7457985179	0.3700895633
2305	0.7458179797	0.3700709569
2306	0.7458468099	0.3700468123
2307	0.7458476531	0.3700283274
2308	0.7458715409	0.3700071705
2309	0.7459386784	0.3699934465
2310	0.7459118996	0.3699733584
2311	0.7459345903	0.3699665085
2312	0.7459692513	0.3699364613
2313	0.7459633551	0.3699217414
2314	0.7459754234	0.3699071915
2315	0.7459998473	0.3698934432
2316	0.7460015293	0.3698768529
2317	0.7460131424	0.3698574449
2318	0.7460450432	0.3698431379
2319	0.7461382978	0.3698250173
2320	0.7461122219	0.3698117548
2321	0.7461325911	0.3697899906
2322	0.7461204757	0.3697685423
2323	0.7461612004	0.3697429888
2324	0.7461746819	0.369717654
2325	0.7462011822	0.3696917605
2326	0.7462807308	0.3696699478
2327	0.7462982801	0.3696562481
2328	0.7462898902	0.3696355527
2329	0.7463451517	0.3696225088
2330	0.7463537941	0.3696003074
2331	0.7463349795	0.3695940405
2332	0.7463641111	0.3695746811
2333	0.7463653507	0.3695622445
2334	0.7464165809	0.3695333633
2335	0.7464744806	0.3695129108
2336	0.7464897554	0.3694925798
2337	0.7465160456	0.3694775927
2338	0.7464772102	0.3694653503
2339	0.7464660059	0.3694467196
2340	0.7464946992	0.3694181785
2341	0.7465209779	0.3694097012
2342	0.7465589857	0.3693924793
2343	0.7465335205	0.369372877
2344	0.746519672	0.3693517687
2345	0.746543069	0.369329033
2346	0.7465334664	0.3693241263
2347	0.7465614227	0.3692947836
2348	0.7465816312	0.3692773431
2349	0.746667722	0.3692556033
2350	0.7466487206	0.3692429723
2351	0.7466290625	0.3692294912
2352	0.746645827	0.3692149899
2353	0.746705922	0.3691953876
2354	0.7467817434	0.3691793074
2355	0.7467555124	0.3691652918
2356	0.7468269781	0.3691349046
2357	0.7468445872	0.3691137477
2358	0.7468399653	0.3690930038
2359	0.7468753612	0.3690763406
2360	0.7468654046	0.3690532648
2361	0.746883595	0.3690331038
2362	0.7469108815	0.3690134772
2363	0.7469528869	0.3689959639
2364	0.746983261	0.3689658925
2365	0.7470364238	0.3689516826
2366	0.7469952185	0.3689385659
2367	0.7470369243	0.368926445
2368	0.7470484333	0.3689179919
2369	0.7470621636	0.3689042436
2370	0.7470258305	0.3688872404
2371	0.7470524211	0.3688676867
2372	0.7470561425	0.3688476229
2373	0.7471041045	0.3688292351
2374	0.7471159463	0.3688070337
2375	0.7471236342	0.3687929939
2376	0.7471166618	0.3687840308
2377	0.7471666514	0.3687702824
2378	0.7472279753	0.3687488098
2379	0.7472439039	0.3687401381
2380	0.7472673995	0.3687244223
2381	0.7472714273	0.368713443
2382	0.7472979095	0.368700472
2383	0.7473465917	0.368689347
2384	0.7473612742	0.3686726839
2385	0.7473987171	0.3686600529
2386	0.7473841184	0.368639066
2387	0.7474283511	0.3686164275
2388	0.74740838	0.3685987198
2389	0.7474886815	0.3685766642
2390	0.7475348585	0.3685504063
2391	0.7475750342	0.3685304397
2392	0.7475859203	0.3685054449
2393	0.7476152088	0.3684904092
2394	0.7476381001	0.3684566214
2395	0.7476261956	0.3684355131
2396	0.7476144993	0.3684196029
2397	0.7476587903	0.3684119028
2398	0.7476696853	0.368398276
2399	0.7476745819	0.3683709008
2400	0.747672214	0.3683420924
2401	0.7476672288	0.3683232431
2402	0.74765879	0.3683042724
2403	0.7477193141	0.3682736908
2404	0.7478422059	0.3682450768
2405	0.7478620933	0.368219742
2406	0.7478626401	0.3681939214
2407	0.7478626466	0.3681813876
2408	0.7478598268	0.3681652588
2409	0.7479018454	0.368142766
2410	0.7479213841	0.3681275845
2411	0.7479401278	0.3681054317
2412	0.7479165429	0.3680883556
2413	0.7480421673	0.3680603974
2414	0.7480588751	0.3680341639
2415	0.7481304093	0.368011671
2416	0.7481100075	0.3679946435
2417	0.7481345797	0.367977956
2418	0.7481224488	0.3679645721
2419	0.7481411221	0.3679488319
2420	0.7482030406	0.3679199264
2421	0.7481834988	0.367905498
2422	0.7482019915	0.367887596
2423	0.7482102649	0.367874795
2424	0.7482417194	0.3678584962
2425	0.748285234	0.3678403756
2426	0.7483626012	0.3678200203
2427	0.7483719168	0.367813389
2428	0.7483712512	0.3677958514
2429	0.7484059076	0.3677699336
2430	0.7483940154	0.3677494326
2431	0.7484316499	0.3677285429
2432	0.7484857345	0.3677153289
2433	0.7484996816	0.3677049084
2434	0.7484849154	0.3676885853
2435	0.7485428802	0.3676709505
2436	0.7485919613	0.3676547489
2437	0.7486650394	0.3676397617
2438	0.7486702551	0.3676241673
2439	0.7486898302	0.3676009943
2440	0.7487009748	0.3675769712
2441	0.7487584274	0.3675582434
2442	0.7487412188	0.3675339287
2443	0.7487529793	0.367518723
2444	0.7487559416	0.3674928538
2445	0.7487539962	0.3674788383
2446	0.7487926065	0.3674655757
2447	0.7488073959	0.3674498356
2448	0.7487650019	0.3674310349
2449	0.7488253364	0.3674019594
2450	0.7488439817	0.3673875795
2451	0.7488671111	0.3673750942
2452	0.7488523972	0.3673526986
2453	0.7488360841	0.3673376871
2454	0.7488615008	0.3673233315
2455	0.7488749078	0.3673110649
2456	0.748943441	0.3672989926
2457	0.748933599	0.367275431
2458	0.7489702578	0.3672536912
2459	0.7489689261	0.3672310769
2460	0.749019145	0.3672033373
2461	0.7490029486	0.3671802615
2462	0.7490534351	0.3671735088
2463	0.7490770235	0.3671621409
2464	0.7490897081	0.3671497285
2465	0.7491490595	0.3671247095
2466	0.7491328985	0.3671144833
2467	0.749200801	0.367099569
2468	0.7491938074	0.3670817156
2469	0.7491959998	0.3670659269
2470	0.7491786747	0.3670401791
2471	0.7491567348	0.3670222286
2472	0.7492077319	0.3670091361
2473	0.7492311395	0.3669926187
2474	0.7492339461	0.3669746924
2475	0.7492913998	0.3669541671
2476	0.7493263222	0.3669338846
2477	0.749386631	0.3669199177
2478	0.7494227779	0.366907481
2479	0.7494271365	0.3668887289
2480	0.7494271321	0.3668767538
2481	0.7494664565	0.3668612322
2482	0.7494854435	0.3668450063
2483	0.7494672539	0.3668432574
2484	0.7494420151	0.366833104
2485	0.7494479051	0.366820133
2486	0.7494676651	0.3667934622
2487	0.7495106675	0.3667682003
2488	0.7495113832	0.3667537232
2489	0.7495249639	0.3667431083
2490	0.7495110652	0.3667305502
2491	0.7495237504	0.366722
2492	0.7495535115	0.3667065757
2493	0.7495803317	0.366693969
2494	0.7495785199	0.3666755812
2495	0.7496222108	0.3666616386
2496	0.7496171171	0.366657825
2497	0.749596836	0.3666508537
2498	0.7495966004	0.3666287009
2499	0.7496465934	0.3666138595
2500	0.7496936388	0.3665973178
2501	0.7497502881	0.3665851726
2502	0.7497797159	0.36656387
2503	0.749779766	0.3665481784
2504	0.749807905	0.366527726
2505	0.7498188172	0.3665182041
2506	0.7498615418	0.3664839791
2507	0.7498858433	0.3664680203
2508	0.7499495862	0.3664514543
2509	0.7500099226	0.3664370744
2510	0.7499878649	0.366430516
2511	0.7500129856	0.3664161362
2512	0.7499995191	0.3663993273
2513	0.7500313422	0.3663856761
2514	0.7500676258	0.3663659038
2515	0.7500564643	0.3663492163
2516	0.7500455902	0.3663254118
2517	0.7500960588	0.3663039148
2518	0.7500706891	0.3662857457
2519	0.7500768671	0.3662661676
2520	0.7501380745	0.3662443549
2521	0.7501245984	0.3662212062
2522	0.75014201	0.366210227
2523	0.750180061	0.366194584
2524	0.7501739456	0.3661743016
2525	0.7501742506	0.366159193
2526	0.7501733985	0.3661496469
2527	0.7502478995	0.3661367002
2528	0.7502592491	0.3661232433
2529	0.7503034091	0.3661030581
2530	0.7503678007	0.3660861277
2531	0.7503933905	0.3660813911
2532	0.7504070266	0.3660683957
2533	0.7504139402	0.3660585339
2534	0.7504072882	0.3660450527
2535	0.7503893253	0.3660330533
2536	0.7504375364	0.3659999699
2537	0.7504621429	0.3659849585
2538	0.7504708122	0.3659567088
2539	0.7504632318	0.3659305724
2540	0.7504618503	0.3659149537
2541	0.7505127276	0.3658842993
2542	0.7505497745	0.3658666402
2543	0.7505745602	0.3658466007
2544	0.7505813015	0.3658379291
2545	0.7505811782	0.3658294517
2546	0.7505650358	0.3658079791
2547	0.7505763082	0.3657912916
2548	0.7505754559	0.3657602972
2549	0.7506151443	0.3657422252
